PersonID,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,zipcode,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
145369,0,0.001221082,30,60625,0,1.0,5250.0,4,0,0,0,3
145370,0,0.903659895,58,60625,1,0.821435713,5000.0,7,0,1,0,1
145374,0,0.258868621,37,60625,0,0.402442997,6139.0,9,0,2,0,0
145377,0,0.009999817,60,60625,0,0.179162073,5441.0,9,0,1,0,0
145380,0,0.060687030999999995,46,60625,0,0.857591623,8594.0,16,0,1,0,2
145392,0,0.588479635,61,60625,0,0.638473535,10900.0,20,0,6,0,0
145400,0,0.095067794,41,60625,0,0.39371838600000003,8500.0,15,0,2,0,2
145401,0,0.517406283,73,60625,0,0.7936064559999999,12887.0,18,0,4,0,0
145402,0,0.6525909000000001,50,60625,3,0.236929186,3021.0,8,0,0,0,0
145405,0,0.12934994,58,60625,0,0.248645946,12000.0,13,0,1,0,3
145414,0,0.37832732799999996,61,60625,0,0.7368701679999999,3750.0,8,0,1,0,1
145420,0,0.9999998999999999,60,60625,0,0.24987506199999998,2000.0,1,0,0,0,0
145422,0,0.065477381,53,60625,0,0.179053706,9700.0,6,0,1,0,1
145424,0,0.242065843,71,60625,0,0.296334942,23000.0,10,0,2,0,1
145425,0,0.155129408,60,60625,0,0.553241126,6000.0,27,0,1,0,0
145428,0,0.04407135400000001,66,60625,0,1211.0,5250.0,3,0,2,0,0
145430,0,0.873543405,42,60625,0,0.237812372,4881.0,8,0,0,0,1
145440,0,0.307189542,25,60625,0,0.11409858699999999,2900.0,5,0,0,1,0
145443,0,0.414973689,78,60625,0,301.0,5250.0,5,0,0,0,0
145446,0,0.21620576800000002,53,60625,0,0.077984403,3333.0,13,0,0,0,0
145458,0,0.9999998999999999,60,60625,0,0.183788985,17666.0,6,0,2,0,0
145463,0,0.05223753,51,60625,0,0.298918855,8416.0,11,0,1,0,0
145465,0,0.055399824,53,60625,0,0.436912617,5000.0,6,0,1,0,1
145471,0,0.199880215,78,60625,0,0.64150293,2900.0,16,0,2,0,1
145484,0,0.282581387,46,60625,0,0.392418871,7333.0,22,0,3,0,3
145486,0,0.9999998999999999,46,60625,0,701.0,5250.0,8,1,1,0,0
145489,0,0.0,41,60625,0,0.318019519,4200.0,6,0,1,0,1
145493,0,0.504701352,45,60625,1,0.637636081,4500.0,4,0,1,0,2
145501,0,0.43834148799999995,37,60625,1,0.330395573,4878.0,6,1,1,1,2
145506,0,0.001859265,56,60625,0,16.0,5250.0,14,0,0,0,0
145509,0,0.17506686899999999,65,60625,0,0.361835841,5250.0,13,0,2,0,0
145513,0,0.9999998999999999,35,60625,1,0.117576485,5000.0,5,2,0,1,0
145515,0,0.16039167599999998,50,60625,0,534.0,5250.0,2,0,0,0,0
145516,0,0.321357285,21,60625,0,0.000412925,9686.0,2,0,0,0,0
145518,0,0.101020438,61,60625,0,0.144252027,5427.0,7,0,0,0,0
145521,0,0.293011919,46,60625,0,0.095226193,4000.0,8,0,0,0,0
145529,0,0.9999998999999999,76,60625,0,219.0,5250.0,0,0,0,1,0
145542,0,0.02499939,72,60625,0,67.0,5250.0,4,0,0,0,0
145547,0,0.545963602,51,60625,1,2203.0,5250.0,10,0,2,0,2
145552,0,0.0,40,60625,0,0.0,15000.0,2,0,0,0,2
145555,0,0.068941744,68,60625,0,0.28595505600000004,1779.0,2,0,0,0,2
145559,0,0.084212865,58,60625,0,0.28887977,12184.0,21,0,2,0,3
145565,0,0.171082667,63,60625,0,0.46865192299999997,13700.0,12,0,2,0,1
145573,0,0.063194677,45,60625,0,5870.0,0.0,7,0,2,0,0
145575,0,0.009783070999999999,40,60625,0,0.321173954,8415.0,7,0,1,0,5
145576,0,0.9999998999999999,30,60625,0,0.173978253,8000.0,6,0,0,0,0
145583,0,0.0,52,60625,3,619.0,5250.0,5,2,1,1,0
145587,0,0.07190790700000001,62,60625,0,0.181205165,6969.0,8,0,1,0,0
145589,0,0.046009447,59,60625,0,0.35443556600000004,4880.0,12,0,2,0,1
145594,0,0.7674465109999999,35,60625,0,0.113396173,3500.0,2,0,0,0,2
145597,0,0.9999998999999999,35,60625,1,0.251704391,3666.0,4,0,1,0,0
145603,0,0.002380839,74,60625,0,0.00022036099999999997,4537.0,6,0,0,0,0
145607,0,0.111825212,67,60625,0,0.52851129,5225.0,14,0,1,0,1
145612,0,0.31750943,62,60625,0,0.7446546690000001,6500.0,20,0,1,0,0
145613,0,0.19320453,23,60625,0,0.008602151,929.0,2,0,0,0,0
145614,0,0.579439539,39,60625,0,0.66237783,8082.0,23,0,2,0,2
145621,0,0.0017086360000000001,90,60625,0,1.0,5250.0,2,0,0,0,0
145626,0,0.191078269,44,60625,0,0.01689831,10000.0,2,0,0,0,3
145629,0,0.13533937599999998,52,60625,0,3396.0,5250.0,6,0,1,0,3
145630,0,0.00123589,52,60625,0,0.7556987890000001,6360.0,15,0,3,0,0
145634,0,0.5238302189999999,48,60625,0,0.43616151700000005,6116.0,10,0,1,0,1
145635,0,1.22923588,34,60625,0,11.0,5250.0,1,1,0,0,0
145645,0,0.082930734,68,60625,0,0.488336868,3300.0,11,0,1,0,0
145649,0,0.02699183,62,60625,0,0.191626744,4800.0,13,0,1,0,0
145651,0,0.127717513,56,60625,0,0.389902524,4000.0,5,0,1,0,2
145658,0,0.105815884,61,60625,0,1940.0,5250.0,12,0,1,0,0
145661,0,0.9999998999999999,27,60625,1,0.207698075,4000.0,6,0,0,0,3
145662,0,0.646467095,36,60625,2,0.058128079000000006,3044.0,2,0,0,0,1
145679,0,0.000223164,61,60625,0,0.374541819,3000.0,25,0,2,0,0
145681,0,0.789442112,32,60625,0,621.0,5250.0,3,0,0,0,0
145683,0,0.225247008,53,60625,0,1.17860554,3140.0,11,0,2,0,0
145688,0,0.01639918,44,60625,0,0.143723391,7750.0,3,0,1,0,0
145692,0,0.45477261399999996,33,60625,1,0.184724382,5786.0,5,0,1,0,2
145700,0,0.0,47,60625,0,0.06843471799999999,5391.0,9,0,0,0,0
145712,0,0.20579412,65,60625,0,216.0,5250.0,3,0,0,0,0
145714,0,1.023784902,23,60625,0,0.017796441,5000.0,1,0,0,0,2
145716,0,0.177560071,50,60625,0,1.010695187,7666.0,8,0,3,0,2
145721,0,0.18160912699999998,69,60625,0,0.058929405,15000.0,10,0,0,0,0
145723,0,0.10122667800000001,39,60625,0,0.014492753999999998,2000.0,5,0,0,0,0
145724,0,0.118425691,41,60625,0,0.307631786,5083.0,4,0,2,0,3
145727,0,0.246308188,79,60625,0,0.309423968,9061.0,19,0,1,0,1
145728,0,0.057476396,67,60625,1,0.003701745,20800.0,5,1,0,0,0
145732,0,0.9999998999999999,58,60625,0,2296.0,5250.0,5,0,0,1,0
145735,0,0.0028068940000000003,37,60625,0,0.238732503,6500.0,5,0,1,0,2
145743,0,0.619606938,53,60625,0,0.390937178,4854.0,10,0,1,0,0
145754,0,0.0,33,60625,0,0.37340664799999995,4000.0,7,0,1,0,0
145756,0,0.15552645699999998,74,60625,0,354.0,5250.0,2,0,1,0,0
145769,0,0.5979122170000001,36,60625,1,0.5742804739999999,14175.0,12,1,5,0,0
145772,0,0.116802635,57,60625,0,1.231570179,2400.0,15,0,2,0,0
145775,0,0.24731676,37,60625,0,0.64745085,3000.0,18,0,2,0,1
145779,0,0.19359868100000002,40,60625,0,0.218363589,3800.0,11,0,0,0,1
145792,0,0.077158235,44,60625,2,0.294228695,3707.0,9,0,1,0,2
145800,0,0.0,33,60625,0,209.0,5250.0,5,0,0,0,0
145804,0,0.263007965,56,60625,0,0.33323212399999996,6586.0,13,0,1,0,0
145805,0,0.062275007,59,60625,0,2244.0,0.0,10,0,2,0,0
145808,0,0.6970302970000001,63,60625,1,0.30845168,5773.0,7,0,1,0,0
145814,0,0.050312168,41,60625,0,0.11740367199999999,11600.0,4,0,1,0,3
145831,0,0.0,62,60625,1,0.588620251,5500.0,10,0,1,0,0
145834,0,1.021965413,28,60625,0,0.7970447629999999,2300.0,6,0,1,0,1
145835,0,0.033265759,71,60625,0,0.129720479,8764.0,10,0,1,0,0
145836,0,0.510658322,60,60625,0,0.28038746,9600.0,6,0,2,0,1
145839,0,0.0,76,60625,0,0.165976289,7000.0,6,0,1,0,0
145846,0,0.321368229,42,60625,0,0.39186572,4646.0,5,0,1,0,2
145849,0,0.25759003,47,60625,0,0.314984709,4250.0,5,0,2,0,3
145851,0,0.030781259,54,60625,0,0.055487255,12200.0,3,0,1,0,2
145857,0,0.577335694,34,60625,0,82.5,1.0,3,0,0,0,0
145877,0,0.8683914509999999,40,60625,0,2022.0,5250.0,4,0,1,0,0
145881,0,0.063459041,56,60625,0,1488.0,5250.0,12,0,1,0,0
145893,0,0.020984437999999998,68,60625,0,0.649189069,4500.0,6,0,1,0,0
145895,0,0.0,92,60625,0,0.0,5250.0,5,0,0,0,0
145902,0,0.021529695,53,60625,0,1313.0,5250.0,15,0,1,0,0
145904,0,0.006243075,65,60625,0,0.200265716,14300.0,5,0,1,0,0
145909,0,0.026788997000000002,62,60625,0,0.40545809,5642.0,19,0,5,0,0
145911,0,0.358227611,42,60625,0,0.290460226,3280.0,6,0,0,0,5
145912,0,0.24071589300000001,60,60625,0,0.400098345,6100.0,11,0,1,0,0
145913,0,0.488151185,73,60625,0,0.141038305,18221.0,6,0,2,0,0
145914,0,0.005841295,46,60625,1,0.247597078,2600.0,8,1,0,0,2
145915,0,0.582402335,51,60625,0,0.32838358100000004,20000.0,22,0,2,0,4
145917,0,0.604822644,59,60625,0,0.595771594,5533.0,13,0,1,0,1
145923,0,0.726855664,39,60625,0,0.5216,5624.0,7,0,2,0,1
145924,0,1.02972457,44,60625,0,0.5698100629999999,3000.0,5,0,0,0,1
145933,0,0.008223414,63,60625,0,1967.0,5250.0,6,0,2,1,0
145934,0,0.0014814539999999999,63,60625,0,0.066356535,11392.0,5,0,0,0,0
145938,0,0.9999998999999999,64,60625,0,0.157803718,2312.0,5,0,0,0,0
145940,0,0.34415273700000004,54,60625,0,2.711741185,2750.0,24,0,3,0,0
145942,0,0.014507638,68,60625,0,0.0066655559999999996,6000.0,10,0,0,0,1
145956,0,0.285902962,40,60625,0,0.417930345,6000.0,17,0,1,0,0
145959,0,0.008586695,81,60625,0,0.20601993100000002,4916.0,14,0,1,0,0
145961,0,0.408394404,31,60625,0,0.626345464,1950.0,4,0,0,0,0
145962,0,0.043037937000000005,62,60625,0,0.378848243,2760.0,14,0,1,0,0
145966,0,0.16807234199999999,38,60625,0,0.44538865299999997,4000.0,5,0,1,0,2
145972,0,0.5491874170000001,61,60625,0,5.825978351,1200.0,18,0,2,0,3
145973,0,0.51748695,73,60625,0,928.0,5250.0,9,0,1,0,0
145974,0,0.0,36,60625,0,0.48432993700000004,5200.0,5,0,1,0,1
145976,0,0.588733231,59,60625,0,0.223449969,1628.0,3,0,0,0,0
145983,0,0.318813183,42,60625,0,1.595680864,5000.0,9,0,4,0,0
145990,0,0.027938183,38,60625,0,66.0,5250.0,9,0,0,2,0
145994,0,0.01169412,60,60625,0,15.0,5250.0,5,0,0,0,1
145996,0,0.00388259,69,60625,0,0.329597343,4817.0,10,0,1,0,0
146003,0,0.266764431,60,60625,0,1294.0,5250.0,3,0,1,0,0
146007,0,0.577474175,22,60625,0,0.062365591,929.0,4,0,0,0,0
146012,0,0.912924362,65,60625,0,0.83368846,8916.0,10,0,5,0,0
146014,0,0.495252374,36,60625,0,702.0,5250.0,5,0,0,1,0
146015,0,0.11981507,56,60625,0,0.250441956,8484.0,15,0,1,0,2
146018,0,0.295036745,52,60625,1,0.295940812,5000.0,6,0,1,0,0
146019,0,0.023835683,32,60625,0,0.366175801,6586.0,9,0,1,0,3
146020,0,0.615369232,55,60625,3,6164.0,0.0,9,0,3,0,0
146022,0,0.36329232100000003,48,60625,0,0.879424115,3333.0,17,0,1,0,1
146040,0,0.9724513770000001,66,60625,1,0.9584360690000001,2838.0,6,0,2,0,1
146041,0,0.752024798,72,60625,0,0.069018405,3259.0,1,0,0,0,0
146043,0,0.010142495,95,60625,0,8.0,5250.0,2,0,0,0,0
146048,0,0.051312095,59,60625,0,0.029044853,10500.0,5,0,0,0,2
146057,0,0.9999998999999999,39,60625,0,719.0,5250.0,5,0,0,0,0
146064,0,0.011344436000000001,51,60625,0,0.5247669770000001,7509.0,9,0,1,0,2
146070,0,0.002999,23,60625,0,0.0,1500.0,4,0,0,0,0
146078,0,0.029520998,58,60625,1,4604.0,5250.0,21,0,2,0,0
146093,0,0.0,33,60625,0,0.106886354,7100.0,5,0,0,0,2
146095,0,0.087479742,46,60625,0,2259.0,5250.0,3,0,1,0,0
146097,0,0.0,77,60625,0,0.0,3523.0,3,0,0,0,0
146101,0,0.9999998999999999,34,60625,0,43.0,5250.0,0,2,0,0,0
146104,0,0.091492072,68,60625,0,0.179419157,7161.0,6,0,2,0,0
146109,0,0.003942737,73,60625,0,0.063752047,7936.0,8,0,0,0,0
146116,0,0.0386231,82,60625,0,0.012847966,2334.0,5,0,0,0,0
146118,0,1.109862672,56,60625,0,0.111349036,1400.0,1,1,0,1,0
146119,0,0.9999998999999999,36,60625,1,0.156091371,3939.0,1,2,0,0,1
146134,0,0.000649984,53,60625,0,0.211466165,5319.0,6,0,1,0,1
146138,0,0.040772878,39,60625,0,0.374454302,7100.0,11,0,1,0,4
146142,0,0.664564747,47,60625,0,0.619892007,15000.0,21,0,2,1,4
146148,0,0.0,42,60625,0,0.141471225,10616.0,3,0,2,0,2
146149,0,0.011440882,77,60625,0,1161.0,5250.0,8,0,1,0,1
146150,0,0.314037079,45,60625,0,1731.0,5250.0,11,0,1,0,0
146163,0,0.005092887,65,60625,0,1777.0,5250.0,22,0,2,0,0
146165,0,0.125836354,77,60625,0,0.8911956940000001,2600.0,7,0,2,0,0
146167,0,1.052552636,40,60625,0,1.033542405,3666.0,4,0,1,0,2
146182,0,0.024591203,57,60625,0,2489.0,5250.0,8,0,1,0,0
146183,0,0.43650423299999996,48,60625,0,983.0,5250.0,3,0,1,0,0
146186,0,0.612473221,56,60625,0,0.613227292,7166.0,18,0,1,0,1
146195,0,0.0,77,60625,0,0.0,5250.0,4,0,0,0,0
146197,0,0.351232438,34,60625,0,0.5873650539999999,2500.0,6,0,1,0,0
146204,0,0.0029194729999999997,63,60625,0,1260.0,5250.0,5,0,1,0,0
146212,0,0.097988109,52,60625,0,0.249820917,5583.0,11,0,1,0,1
146213,0,0.236323851,45,60625,0,0.144642768,20000.0,7,0,1,0,4
146214,0,0.021442773,70,60625,0,0.412521773,10333.0,18,0,3,0,0
146215,0,0.676082582,43,60625,0,0.574194625,5990.0,7,0,2,0,2
146220,0,0.149178176,40,60625,0,0.358639076,7876.0,7,0,2,0,2
146224,0,0.028087202999999998,82,60625,0,34.0,5250.0,5,0,0,0,0
146229,0,0.9999998999999999,31,60625,1,17.0,5250.0,0,0,0,0,0
146233,0,0.10978326,65,60625,0,0.323083846,6666.0,12,0,1,0,0
146238,0,0.9999998999999999,34,60625,1,425.0,5250.0,4,0,0,0,0
146239,0,1.398671096,32,60625,0,0.653386454,250.0,2,0,0,0,3
146240,0,0.01479926,45,60625,0,1780.0,5250.0,2,0,1,0,0
146247,0,0.15378462199999998,48,60625,0,0.473305339,5000.0,2,0,1,0,0
146250,0,0.597828328,53,60625,0,0.077496274,3354.0,3,0,0,0,0
146251,0,0.208639568,30,60625,0,0.387721054,5993.0,5,0,2,0,0
146252,0,0.181486092,65,60625,0,0.03487301,7598.0,5,0,0,0,0
146255,0,0.9999998999999999,79,60625,0,0.79905313,1900.0,2,0,1,0,0
146264,0,0.0,55,60625,0,924.0,5250.0,3,0,1,0,0
146274,0,0.044555034,73,60625,0,0.09008665800000001,10500.0,12,0,1,0,0
146280,0,0.648693369,42,60625,0,0.392357254,4500.0,5,0,2,0,1
146286,0,0.954499082,31,60625,0,0.235159342,4800.0,10,0,0,0,2
146291,0,0.023225366,35,60625,0,0.562378684,5666.0,15,0,1,0,1
146304,0,0.9999998999999999,31,60625,0,0.726061615,1200.0,4,0,1,0,1
146305,0,0.08900446099999999,66,60625,0,761.0,5250.0,7,0,1,0,0
146309,0,0.447762376,32,60625,0,0.383489321,8333.0,31,0,1,0,0
146317,0,0.0,38,60625,0,0.19973545,3779.0,4,0,1,0,0
146324,0,0.0,37,60625,0,0.149284606,5800.0,10,0,0,0,2
146325,0,0.030235542,54,60625,0,0.400604511,4300.0,8,0,1,0,2
146327,0,0.026383505,46,60625,0,0.554853653,4748.0,12,0,1,0,3
146331,0,0.270486925,52,60625,0,2949.0,5250.0,13,0,2,0,2
146341,0,0.000166639,57,60625,0,0.0,7500.0,6,0,0,0,0
146342,0,0.016772029,61,60625,1,0.280860349,3207.0,7,0,1,0,0
146344,0,0.027961717,78,60625,0,38.0,5250.0,5,0,0,0,0
146345,0,0.606754055,55,60625,0,0.20284381199999998,4500.0,4,0,0,0,0
146350,0,0.20455545,39,60625,0,0.319243705,11000.0,10,0,1,0,1
146352,0,0.020806855,67,60625,0,244.0,5250.0,11,0,0,0,0
146353,0,0.33053786,43,60625,0,0.181385281,2309.0,6,0,0,0,0
146358,0,0.061313997,49,60625,0,0.22295918399999998,11759.0,6,0,2,0,2
146363,0,0.027643216,62,60625,0,0.755073801,4335.0,7,0,1,0,0
146374,0,0.20012305800000002,72,60625,0,0.075134512,5203.0,7,0,1,0,0
146377,0,0.067905393,60,60625,0,1157.0,5250.0,6,0,1,0,0
146379,0,0.199640018,63,60625,0,0.138090727,9500.0,6,0,1,0,1
146381,0,0.079014426,54,60625,0,0.13174283,11400.0,14,0,2,0,2
146393,0,0.165175622,39,60625,1,0.21491034399999998,11320.0,8,0,2,0,2
146394,0,0.000297293,60,60625,0,2.0,5250.0,7,0,0,0,0
146397,0,0.32582710800000003,45,60625,0,0.327295994,10158.0,14,0,1,0,0
146407,0,0.07243142799999999,46,60625,0,0.310551865,7827.0,17,0,2,0,3
146408,0,0.0,37,60625,0,0.226088696,20000.0,7,0,2,0,0
146417,0,0.03360833,65,60625,0,0.156612145,15100.0,8,0,2,0,1
146419,0,0.010101524,56,60625,0,0.354464554,10000.0,19,0,2,0,0
146420,0,0.0,54,60625,0,0.15698742400000001,7076.0,5,0,1,0,0
146427,0,0.268260348,57,60625,0,0.333445984,8876.0,12,0,1,0,0
146430,0,0.548611349,48,60625,0,0.366438927,6000.0,11,0,1,0,1
146440,0,0.0,55,60625,0,0.400153022,5227.0,7,0,2,0,1
146445,0,0.191633133,32,60625,0,0.9834505590000001,2416.0,5,0,2,0,0
146447,0,0.00815124,67,60625,0,0.41082374,6688.0,25,0,2,0,1
146450,0,0.020643368,61,60625,0,0.003322872,5416.0,4,0,0,0,1
146458,0,0.67095414,50,60625,0,0.212589323,9515.0,10,0,0,0,2
146464,0,0.34178711,39,60625,0,0.561821004,1932.0,6,0,1,0,2
146465,0,0.059012082,45,60625,0,0.6373551470000001,4400.0,5,0,2,0,0
146466,0,0.030904714,47,60625,0,0.407008086,11500.0,7,0,2,0,1
146468,0,0.127340328,58,60625,0,0.28430332199999997,12250.0,13,0,2,0,1
146469,0,0.52238806,51,60625,0,0.38718263700000005,4883.0,6,0,1,0,2
146480,0,0.029959384,72,60625,0,522.0,5250.0,15,0,1,0,0
146490,0,0.095218817,29,60625,0,0.430523159,3000.0,8,0,0,0,0
146494,0,0.488656994,58,60625,0,0.98980592,5100.0,20,0,3,0,0
146496,0,0.33406952100000004,68,60625,0,0.245969254,8000.0,7,0,1,0,1
146497,0,0.008647714,37,60625,0,0.0026657779999999997,3000.0,3,1,0,0,3
146504,0,0.94463168,28,60625,1,0.8648198290000001,4800.0,14,0,2,0,1
146509,0,0.9999998999999999,28,60625,0,0.058439062,2600.0,2,2,0,0,2
146519,0,0.011008083,36,60625,0,19.0,5250.0,5,0,0,0,0
146520,0,0.000856628,68,60625,0,0.052395998,3797.0,4,0,0,0,0
146533,0,0.9999998999999999,23,60625,0,0.0,5250.0,0,0,0,0,0
146539,0,0.316431395,69,60625,1,13251.0,5250.0,10,0,3,0,0
146540,0,0.069544772,54,60625,0,0.425752388,11097.0,9,0,3,0,0
146546,0,0.021987218,33,60625,0,0.438008551,7250.0,17,0,2,0,1
146548,0,0.19409261100000003,28,60625,0,2796.0,5250.0,5,0,1,0,0
146552,0,0.310069259,65,60625,0,0.23564448600000001,10744.0,7,0,2,0,0
146553,0,0.527004506,38,60625,1,0.8255436140000001,4000.0,12,0,1,0,2
146556,0,0.251537423,69,60625,1,0.258093525,3335.0,2,0,1,0,0
146557,0,0.006704461,63,60625,0,5836.0,5250.0,14,0,2,0,0
146559,0,0.008213699,30,60625,0,2149.0,0.0,8,0,1,0,0
146560,0,0.551663228,58,60625,0,0.816908744,17280.0,50,0,6,0,0
146565,0,0.015137399,48,60625,0,2283.0,5250.0,9,0,2,0,0
146570,0,0.063324061,69,60625,0,0.36379746799999996,3949.0,16,0,2,0,1
146573,0,0.227749592,60,60625,0,0.337518054,9000.0,21,0,0,0,2
146577,0,0.029589777999999997,60,60625,0,0.277373164,8100.0,9,0,2,0,0
146579,0,0.153005298,40,60625,0,0.35692384200000005,12066.0,12,0,2,0,2
146580,0,0.82128204,50,60625,0,0.654678406,6700.0,15,0,1,0,1
146581,0,0.95611554,51,60625,4,0.534083802,6395.0,14,0,1,1,1
146584,0,0.0,63,60625,0,0.674151526,5833.0,11,0,2,0,0
146590,0,0.483230331,39,60625,0,0.461079092,14400.0,10,0,1,0,3
146592,0,0.060659815,55,60625,1,0.214983498,15149.0,8,0,1,0,2
146593,0,0.607808372,58,60625,0,0.285640183,11566.0,11,0,1,0,1
146594,0,0.184575662,46,60625,0,0.208986068,15000.0,6,0,1,0,2
146597,0,0.513585769,54,60625,0,0.472770976,13312.0,12,0,3,0,1
146600,0,0.262913665,54,60625,0,0.07380682400000001,9700.0,5,0,0,0,0
146602,0,0.025271613999999998,64,60625,0,0.0064626269999999994,8200.0,7,0,0,0,0
146605,0,0.279431757,39,60625,0,0.812837433,5000.0,14,0,2,0,2
146609,0,0.10405924800000001,63,60625,0,0.24085455100000003,6833.0,15,0,2,0,0
146611,0,0.16890886300000002,69,60625,0,0.38923048299999996,5366.0,17,0,2,0,0
146614,0,0.044351312999999996,50,60625,1,858.0,5250.0,6,0,1,0,0
146617,0,0.427878606,60,60625,1,0.254636123,6416.0,8,0,1,0,1
146620,0,0.0,56,60625,0,1535.0,5250.0,8,0,0,0,0
146621,0,0.0,84,60625,0,0.0,5250.0,8,0,0,0,0
146623,0,0.002548936,57,60625,0,0.21567065100000002,7529.0,12,0,1,0,1
146625,0,0.001904719,76,60625,0,0.342373439,6083.0,6,0,1,0,0
146632,0,0.297214452,55,60625,2,0.312442396,8679.0,28,0,2,0,0
146633,0,0.12586144,71,60625,0,0.071375386,9400.0,9,0,0,0,0
146634,0,0.9918856659999999,55,60625,0,0.188937021,3000.0,2,0,0,0,2
146641,0,0.361877656,59,60625,1,0.538623069,6666.0,25,0,2,0,1
146642,0,0.389154092,49,60625,0,0.541322934,6666.0,12,0,3,0,0
146645,0,0.014271373,56,60625,0,0.404897245,6860.0,6,0,1,0,2
146649,0,0.507256748,76,60625,0,828.0,5250.0,3,0,0,0,0
146650,0,0.20701775600000002,74,60625,0,0.012239021000000001,8333.0,9,0,0,0,0
146656,0,0.024043132999999998,87,60625,0,27.0,5250.0,7,0,0,0,0
146658,0,0.356050506,31,60625,0,1477.0,5250.0,6,0,2,0,0
146665,0,0.500798014,40,60625,2,0.361481481,3374.0,8,0,0,0,3
146670,0,0.005741109,58,60625,0,0.204906013,7500.0,10,0,1,0,0
146671,0,0.73514714,56,60625,0,0.023665089,15000.0,3,0,0,0,0
146674,0,0.072027615,70,60625,0,0.558229066,4155.0,18,0,1,0,0
146676,0,0.9999998999999999,33,60625,0,0.197333478,18450.0,8,0,6,0,0
146677,0,0.228111375,55,60625,0,0.253793103,7974.0,9,0,1,0,0
146682,0,0.0,91,60625,0,521.0,5250.0,7,0,1,0,0
146688,0,0.0,49,60625,0,0.246795746,11000.0,15,0,2,0,3
146691,0,0.703307285,43,60625,0,0.323119777,14000.0,18,0,3,0,1
146692,0,0.0027691459999999997,54,60625,0,857.0,5250.0,5,0,1,0,0
146707,0,0.009147508,75,60625,0,22.0,5250.0,4,0,0,0,0
146710,0,0.011950322,81,60625,0,0.095588235,135.0,7,0,0,0,0
146715,0,0.436784579,38,60625,0,4287.0,5250.0,14,0,2,0,0
146718,0,0.001599929,47,60625,0,0.388849881,7120.0,10,0,1,0,1
146721,0,0.158182521,53,60625,0,0.19400272600000001,2200.0,10,0,0,0,0
146723,0,0.0,54,60625,0,0.514521505,6300.0,9,0,1,0,5
146725,0,0.0,30,60625,0,0.11551277300000001,2700.0,3,0,0,0,1
146733,0,0.500491958,49,60625,0,1391.0,5250.0,10,0,1,0,2
146736,0,0.24675844100000002,72,60625,0,0.147159647,4083.0,3,0,1,0,2
146744,0,0.037425898,24,60625,0,0.087637454,3000.0,11,0,0,0,0
146753,0,0.927938588,53,60625,0,0.335413167,12500.0,7,0,1,0,2
146756,0,0.191737567,51,60625,0,2627.0,5250.0,11,0,2,0,0
146759,0,0.040148996,73,60625,0,507.0,5250.0,3,0,0,0,0
146764,0,0.030768103999999998,56,60625,0,1617.0,5250.0,4,0,1,0,0
146765,0,0.018230944,57,60625,0,0.208327645,7324.0,8,0,2,0,0
146769,0,0.055867647,68,60625,0,0.11314587599999999,22333.0,10,0,2,0,0
146775,0,0.018849506000000002,52,60625,0,0.29956727,5083.0,15,0,2,0,0
146781,0,0.000999958,35,60625,0,0.13989637300000002,3666.0,8,0,0,0,0
146782,0,0.064294223,60,60625,0,0.010635397,11000.0,6,0,0,0,0
146785,0,0.644204852,61,60625,1,0.06779278,17700.0,7,0,0,0,1
146786,0,0.906690592,36,60625,0,1126.0,5250.0,4,0,1,0,0
146794,0,0.736445947,62,60625,0,0.164468035,12810.0,7,0,1,0,1
146802,0,0.882141191,61,60625,0,0.7731118290000001,6500.0,6,0,2,0,0
146812,0,0.033628384,45,60625,0,27.0,5250.0,5,0,0,0,0
146813,0,0.931653198,80,60625,0,0.190402133,4500.0,3,0,0,0,0
146816,0,0.8526462859999999,76,60625,0,1.620793069,3000.0,15,0,2,0,0
146819,0,0.038715887000000004,77,60625,0,98.0,5250.0,5,0,0,0,0
146826,0,0.595995882,52,60625,0,0.543480745,8750.0,10,0,3,0,2
146827,0,0.189451675,63,60625,0,0.322298563,1600.0,10,0,0,0,0
146833,0,0.051736881,53,60625,0,0.004749405999999999,8000.0,4,0,0,0,2
146834,0,0.026512732999999997,30,60625,0,0.075992401,10000.0,5,0,0,0,0
146835,0,0.653199517,58,60625,1,0.323650167,12908.0,16,0,2,0,1
146839,0,0.022479144,63,60625,1,502.0,5250.0,14,0,1,0,0
146845,0,0.9999998999999999,26,60625,0,0.112577485,5000.0,2,0,1,0,0
146852,0,0.37315428100000003,42,60625,0,0.540992547,5500.0,21,0,1,0,1
146861,0,0.037224037,51,60625,0,0.23375959100000002,3909.0,12,0,1,0,0
146862,0,0.281348051,43,60625,0,0.09479855300000001,8016.0,4,0,0,0,4
146865,0,0.047738065,30,60625,0,0.130515931,7500.0,3,0,1,0,0
146868,0,0.219630062,36,60625,0,0.025316456,1500.0,2,0,0,0,0
146869,0,0.299769583,60,60625,2,0.740831296,4907.0,12,0,1,0,1
146877,0,0.19439222399999997,56,60625,0,0.241293118,6000.0,6,0,0,0,0
146882,0,0.417219045,32,60625,0,598.0,5250.0,4,0,0,0,0
